H|vendor_id|ch_num|filing/id|filing/uid|filing/date|filing/title|filing/description|filing/url|filing/filing_type|filing/opencorporates_url|filing/filing_code|dummy_data
D|186099|0381800|154322967|MzExMjc4MDMwMWFkaXF6a2N4|2014-12-04|Termination of appointment of director |Termination of appointment of John Arthur Turkentine as a director on 2014-12-03||Termination of appointment of director |https://opencorporates.com/statements/154322967|TM01|x
D|186099|0381800|223674340|MzExMjc4MDMwMWFkaXF6a2N4|2014-12-04|Termination of appointment of director |Termination of appointment of John Arthur Turkentine as a director on 2014-12-03||Termination of appointment of director |https://opencorporates.com/statements/223674340|TM01|x
D|186099|0381800|154322969|MzExMjc4MDE1NGFkaXF6a2N4|2014-12-04|Termination of appointment of director |Termination of appointment of Peter Smith as a director on 2014-12-03||Termination of appointment of director |https://opencorporates.com/statements/154322969|TM01|x
D|186099|0381800|223674346|MzEwNDQzNDU3MWFkaXF6a2N4|2014-07-30|Annual Accounts|Full accounts made up to 2013-12-31||Annual Accounts|https://opencorporates.com/statements/223674346|AA|x
D|186099|0381800|154322974|MzEwNDQzNDU3MWFkaXF6a2N4|2014-07-30|Annual Accounts|Full accounts made up to 2013-12-31||Annual Accounts|https://opencorporates.com/statements/154322974|AA|x
D|186099|0381800|223674349|MzA5OTQ4NjQ0N2FkaXF6a2N4|2014-05-06|Annual Return|Annual return made up to 2014-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/223674349|AR01|x
D|186099|0381800|154322977|MzA5OTQ4NjQ0N2FkaXF6a2N4|2014-05-06|Annual Return|Annual return made up to 2014-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/154322977|AR01|x
D|186099|0381800|154322981|MzA5MjgyMjkwN2FkaXF6a2N4|2014-01-17|Appointment of secretary|Appointment of Mr Robert John Alflatt as a secretary||Appointment of secretary|https://opencorporates.com/statements/154322981|AP03|x
D|186099|0381800|223674353|MzA5MjgyMjgwNmFkaXF6a2N4|2014-01-17|Termination of appointment of secretary|Termination of appointment of Gerald Daniels as a secretary||Termination of appointment of secretary|https://opencorporates.com/statements/223674353|TM02|x
D|186099|0381800|223674351|MzA5MjgyMjkwN2FkaXF6a2N4|2014-01-17|Appointment of secretary|Appointment of Mr Robert John Alflatt as a secretary||Appointment of secretary|https://opencorporates.com/statements/223674351|AP03|x
D|186099|0381800|154322983|MzA5MjgyMjgwNmFkaXF6a2N4|2014-01-17|Termination of appointment of secretary|Termination of appointment of Gerald Daniels as a secretary||Termination of appointment of secretary|https://opencorporates.com/statements/154322983|TM02|x
D|186099|0381800|223674355|MzA4MzAxNzg4OWFkaXF6a2N4|2013-08-09|Annual Accounts|Full accounts made up to 2012-12-31||Annual Accounts|https://opencorporates.com/statements/223674355|AA|x
D|186099|0381800|154322985|MzA4MzAxNzg4OWFkaXF6a2N4|2013-08-09|Annual Accounts|Full accounts made up to 2012-12-31||Annual Accounts|https://opencorporates.com/statements/154322985|AA|x
D|186099|0381800|223674358|MzA3NzYzMjYxNGFkaXF6a2N4|2013-05-08|Annual Return|Annual return made up to 2013-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/223674358|AR01|x
D|186099|0381800|154322988|MzA3NzYzMjYxNGFkaXF6a2N4|2013-05-08|Annual Return|Annual return made up to 2013-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/154322988|AR01|x
D|186099|0381800|223674359|MzA1OTg3NTQwN2FkaXF6a2N4|2012-06-27|Annual Accounts|Full accounts made up to 2011-12-31||Annual Accounts|https://opencorporates.com/statements/223674359|AA|x
D|186099|0381800|154322990|MzA1OTg3NTQwN2FkaXF6a2N4|2012-06-27|Annual Accounts|Full accounts made up to 2011-12-31||Annual Accounts|https://opencorporates.com/statements/154322990|AA|x
D|186099|0381800|223674360|MzA1NzI1Nzg0M2FkaXF6a2N4|2012-05-10|Annual Return|Annual return made up to 2012-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/223674360|AR01|x
D|186099|0381800|154322992|MzA1NzI1Nzg0M2FkaXF6a2N4|2012-05-10|Annual Return|Annual return made up to 2012-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/154322992|AR01|x
D|186099|0381800|289827643|MzA0MTkwMDgyNmFkaXF6a2N4|2011-08-10|Annual Accounts|Full accounts made up to 2010-12-31||Annual Accounts|https://opencorporates.com/statements/289827643|AA|x
D|186099|0381800|223674361|MzA0MTkwMDgyNmFkaXF6a2N4|2011-08-10|Annual Accounts|Full accounts made up to 2010-12-31||Annual Accounts|https://opencorporates.com/statements/223674361|AA|x
D|186099|0381800|223674363|MzAzNjc1MzY5NGFkaXF6a2N4|2011-05-07|Annual Return|Annual return made up to 2011-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/223674363|AR01|x
D|186099|0381800|154322996|MzAzNjc1MzY5NGFkaXF6a2N4|2011-05-07|Annual Return|Annual return made up to 2011-04-17 with full list of shareholders||Annual Return|https://opencorporates.com/statements/154322996|AR01|x
D|66743|00104680|135794701|MzEzMDIyMDAwNGFkaXF6a2N4|2015-09-02|Annual Return|Annual return made up to 2015-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/135794701|AR01|x
D|66743|00104680|281195843|MzEzMDIyMDAwNGFkaXF6a2N4|2015-09-02|Annual Return|Annual return made up to 2015-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/281195843|AR01|x
D|66743|00104680|135794704|MzEyMjMwMTEzOWFkaXF6a2N4|2015-04-30|Annual Accounts|Total exemption small company accounts made up to 2014-11-30||Annual Accounts|https://opencorporates.com/statements/135794704|AA|x
D|66743|00104680|281195845|MzEyMjMwMTEzOWFkaXF6a2N4|2015-04-30|Annual Accounts|Total exemption small company accounts made up to 2014-11-30||Annual Accounts|https://opencorporates.com/statements/281195845|AA|x
D|66743|00104680|135794707|MzExMzIwMTE2NmFkaXF6a2N4|2014-12-04|Filing dated 2014-12-04|Registration of charge 001046800004, created on 2014-12-01|||https://opencorporates.com/statements/135794707|MR01|x
D|66743|00104680|135794710|MzExMzIwMTQ3OGFkaXF6a2N4|2014-12-04|Filing dated 2014-12-04|Registration of charge 001046800005, created on 2014-12-01|||https://opencorporates.com/statements/135794710|MR01|x
D|66743|00104680|281195854|MzExMzIwMTQ3OGFkaXF6a2N4|2014-12-04|Filing dated 2014-12-04|Registration of charge 001046800005, created on 2014-12-01|||https://opencorporates.com/statements/281195854|MR01|x
D|66743|00104680|281195849|MzExMzIwMTE2NmFkaXF6a2N4|2014-12-04|Filing dated 2014-12-04|Registration of charge 001046800004, created on 2014-12-01|||https://opencorporates.com/statements/281195849|MR01|x
D|66743|00104680|135794713|MzEwODMwNDIwNGFkaXF6a2N4|2014-09-26|Annual Accounts|Total exemption small company accounts made up to 2013-11-30||Annual Accounts|https://opencorporates.com/statements/135794713|AA|x
D|66743|00104680|281195858|MzEwODMwNDIwNGFkaXF6a2N4|2014-09-26|Annual Accounts|Total exemption small company accounts made up to 2013-11-30||Annual Accounts|https://opencorporates.com/statements/281195858|AA|x
D|66743|00104680|135794716|MzEwNjU2MDU2N2FkaXF6a2N4|2014-09-01|Annual Return|Annual return made up to 2014-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/135794716|AR01|x
D|66743|00104680|281195861|MzEwNjU2MDU2N2FkaXF6a2N4|2014-09-01|Annual Return|Annual return made up to 2014-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/281195861|AR01|x
D|66743|00104680|281195865|MzA4NjgzNDA1NWFkaXF6a2N4|2013-10-11|Annual Accounts|Total exemption small company accounts made up to 2012-11-30||Annual Accounts|https://opencorporates.com/statements/281195865|AA|x
D|66743|00104680|135794717|MzA4NjgzNDA1NWFkaXF6a2N4|2013-10-11|Annual Accounts|Total exemption small company accounts made up to 2012-11-30||Annual Accounts|https://opencorporates.com/statements/135794717|AA|x
D|66743|00104680|135794720|MzA4NDMxNzE2OWFkaXF6a2N4|2013-09-03|Annual Return|Annual return made up to 2013-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/135794720|AR01|x
D|66743|00104680|281195868|MzA4NDMxNzE2OWFkaXF6a2N4|2013-09-03|Annual Return|Annual return made up to 2013-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/281195868|AR01|x
D|66743|00104680|135794723|MzA2MzUzNzE2MmFkaXF6a2N4|2012-09-04|Annual Accounts|Total exemption small company accounts made up to 2011-11-30||Annual Accounts|https://opencorporates.com/statements/135794723|AA|x
D|66743|00104680|281195873|MzA2MzUzNzE2MmFkaXF6a2N4|2012-09-04|Annual Accounts|Total exemption small company accounts made up to 2011-11-30||Annual Accounts|https://opencorporates.com/statements/281195873|AA|x
D|66743|00104680|135794725|MzA2MzQxMzI0NmFkaXF6a2N4|2012-09-03|Annual Return|Annual return made up to 2012-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/135794725|AR01|x
D|66743|00104680|281195877|MzA2MzQxMzI0NmFkaXF6a2N4|2012-09-03|Annual Return|Annual return made up to 2012-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/281195877|AR01|x
D|66743|00104680|281195882|MzA0MzE2OTY3MGFkaXF6a2N4|2011-09-02|Annual Accounts|Total exemption small company accounts made up to 2010-11-30||Annual Accounts|https://opencorporates.com/statements/281195882|AA|x
D|66743|00104680|135794727|MzA0MzE2OTY3MGFkaXF6a2N4|2011-09-02|Annual Accounts|Total exemption small company accounts made up to 2010-11-30||Annual Accounts|https://opencorporates.com/statements/135794727|AA|x
D|66743|00104680|135794730|MzA0MzA5MDQwMmFkaXF6a2N4|2011-09-01|Annual Return|Annual return made up to 2011-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/135794730|AR01|x
D|66743|00104680|281195887|MzA0MzA5MDQwMmFkaXF6a2N4|2011-09-01|Annual Return|Annual return made up to 2011-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/281195887|AR01|x
D|66743|00104680|135794741|MzAyMjY0MTUwM2FkaXF6a2N4|2010-09-03|Annual Accounts|Total exemption small company accounts made up to 2009-11-30||Annual Accounts|https://opencorporates.com/statements/135794741|AA|x
D|66743|00104680|281195892|MzAyMjY0MTUwM2FkaXF6a2N4|2010-09-03|Annual Accounts|Total exemption small company accounts made up to 2009-11-30||Annual Accounts|https://opencorporates.com/statements/281195892|AA|x
D|66743|00104680|135794743|MzAyMjUwMjE3MWFkaXF6a2N4|2010-09-01|Annual Return|Annual return made up to 2010-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/135794743|AR01|x
D|66743|00104680|281195904|MzAyMjUwMTkyN2FkaXF6a2N4|2010-09-01|Change of director's details|Director's details changed for Mr Alan Peter Frosdick on 2010-08-07||Change of director's details|https://opencorporates.com/statements/281195904|CH01|x
D|66743|00104680|281195900|MzAyMjUwMTkzM2FkaXF6a2N4|2010-09-01|Change of director's details|Director's details changed for Mrs Jean Elizabeth Rose on 2010-08-07||Change of director's details|https://opencorporates.com/statements/281195900|CH01|x
D|66743|00104680|281195896|MzAyMjUwMjE3MWFkaXF6a2N4|2010-09-01|Annual Return|Annual return made up to 2010-08-07 with full list of shareholders||Annual Return|https://opencorporates.com/statements/281195896|AR01|x
D|66161|02398030|130135198|MzEyNjE4MzgyOGFkaXF6a2N4|2015-06-30|Annual Accounts|Total exemption small company accounts made up to 2014-09-30||Annual Accounts|https://opencorporates.com/statements/130135198|AA|x
D|66161|02398030|273988011|MzEyNjE4MzgyOGFkaXF6a2N4|2015-06-30|Annual Accounts|Total exemption small company accounts made up to 2014-09-30||Annual Accounts|https://opencorporates.com/statements/273988011|AA|x
D|66161|02398030|130135200|MzEyNTg0OTQwN2FkaXF6a2N4|2015-06-25|Annual Return|Annual return made up to 2015-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/130135200|AR01|x
D|66161|02398030|273988012|MzEyNTg0OTQwN2FkaXF6a2N4|2015-06-25|Annual Return|Annual return made up to 2015-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/273988012|AR01|x
D|66161|02398030|273988013|MzEwMjg5MzA2MGFkaXF6a2N4|2014-06-30|Annual Accounts|Total exemption small company accounts made up to 2013-09-30||Annual Accounts|https://opencorporates.com/statements/273988013|AA|x
D|66161|02398030|130135202|MzEwMjg5MzA2MGFkaXF6a2N4|2014-06-30|Annual Accounts|Total exemption small company accounts made up to 2013-09-30||Annual Accounts|https://opencorporates.com/statements/130135202|AA|x
D|66161|02398030|273988014|MzEwMjM4MDQyNWFkaXF6a2N4|2014-06-23|Annual Return|Annual return made up to 2014-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/273988014|AR01|x
D|66161|02398030|130135204|MzEwMjM4MDQyNWFkaXF6a2N4|2014-06-23|Annual Return|Annual return made up to 2014-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/130135204|AR01|x
D|66161|02398030|273988015|MzA5OTk1MTIyN2FkaXF6a2N4|2014-05-13|Termination of appointment of director |Termination of appointment of Roy Cresswell as a director||Termination of appointment of director |https://opencorporates.com/statements/273988015|TM01|x
D|66161|02398030|130135205|MzA5OTk1MTIyN2FkaXF6a2N4|2014-05-13|Termination of appointment of director |Termination of appointment of Roy Cresswell as a director||Termination of appointment of director |https://opencorporates.com/statements/130135205|TM01|x
D|66161|02398030|130135207|MzA4MDMwOTEwMWFkaXF6a2N4|2013-06-24|Annual Return|Annual return made up to 2013-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/130135207|AR01|x
D|66161|02398030|273988017|MzA4MDMwOTEwMWFkaXF6a2N4|2013-06-24|Annual Return|Annual return made up to 2013-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/273988017|AR01|x
D|66161|02398030|130135208|MzA3OTU4NTE3OGFkaXF6a2N4|2013-06-11|Annual Accounts|Total exemption small company accounts made up to 2012-10-01||Annual Accounts|https://opencorporates.com/statements/130135208|AA|x
D|66161|02398030|273988018|MzA3OTU4NTE3OGFkaXF6a2N4|2013-06-11|Annual Accounts|Total exemption small company accounts made up to 2012-10-01||Annual Accounts|https://opencorporates.com/statements/273988018|AA|x
D|66161|02398030|273988019|MzA2ODkwODY2NWFkaXF6a2N4|2012-12-06|Change of accounting reference date|Previous accounting period extended from 2012-03-31 to 2012-09-30||Change of accounting reference date|https://opencorporates.com/statements/273988019|AA01|x
D|66161|02398030|130135210|MzA2ODkwODY2NWFkaXF6a2N4|2012-12-06|Change of accounting reference date|Previous accounting period extended from 2012-03-31 to 2012-09-30||Change of accounting reference date|https://opencorporates.com/statements/130135210|AA01|x
D|66161|02398030|273988020|MzA1OTk0NDMzNGFkaXF6a2N4|2012-06-28|Annual Return|Annual return made up to 2012-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/273988020|AR01|x
D|66161|02398030|130135211|MzA1OTk0NDMzNGFkaXF6a2N4|2012-06-28|Annual Return|Annual return made up to 2012-06-23 with full list of shareholders||Annual Return|https://opencorporates.com/statements/130135211|AR01|x
D|66161|02398030|273988021|MzA1MDU3NjUxNWFkaXF6a2N4|2012-01-11|Statement of companys objects|Statement of company's objects||Statement of companys objects|https://opencorporates.com/statements/273988021|CC04|x
D|66161|02398030|130135213|MzA1MDU3NjUxNWFkaXF6a2N4|2012-01-11|Statement of companys objects|Statement of company's objects||Statement of companys objects|https://opencorporates.com/statements/130135213|CC04|x
D|66161|02398030|130135215|MzA1MDU3NjQyNmFkaXF6a2N4|2012-01-11|Filing dated 2012-01-11|Resolutions|||https://opencorporates.com/statements/130135215|RESOLUTIONS|x
D|66161|02398030|273988025|MzA1MDU3NjM1OGFkaXF6a2N4|2012-01-11|Notice of name or other designation of class of shares|Change of share class name or designation||Notice of name or other designation of class of shares|https://opencorporates.com/statements/273988025|SH08|x
D|66161|02398030|130135216|MzA1MDU3NjM5MWFkaXF6a2N4|2012-01-11|Notice of particulars of variation of rights attached to shares|Particulars of variation of rights attached to shares||Notice of particulars of variation of rights attached to shares|https://opencorporates.com/statements/130135216|SH10|x
